race_eth_name,geotype,geoname,county_name,region_code,cost_yr,median_income,affordability_ratio,ave_fam_size,food_cost_index
NHOPI,PL,Bell Gardens city,Los Angeles,14.0,9606.6857736,,,4.13,92.18583411956625
White,PL,Bell Gardens city,Los Angeles,14.0,9606.6857736,,,4.13,92.18583411956625
Multiple,PL,Bell Gardens city,Los Angeles,14.0,9606.6857736,,,4.13,92.18583411956625
Other,PL,Bell Gardens city,Los Angeles,14.0,9606.6857736,,,4.13,92.18583411956625
AIAN,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
Asian,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
AfricanAm,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
Latino,PL,Bell city,Los Angeles,14.0,8311.4451408,24402.0,0.3406051,3.66,79.75669456674024
NHOPI,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
White,PL,Bell city,Los Angeles,14.0,8311.4451408,32279.0,0.2574877,3.66,79.75669456674024
Multiple,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
Other,PL,Bell city,Los Angeles,14.0,8311.4451408,,,3.66,79.75669456674024
AIAN,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
Asian,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
AfricanAm,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
Latino,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
NHOPI,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
White,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,7115.0,0.6213345,2.07,42.421983391229254
Multiple,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
Other,PL,Bella Vista CDP,Shasta,13.0,4420.7948892,,,2.07,42.421983391229254
AIAN,PL,Bellflower city,Los Angeles,14.0,7772.1889632,,,3.31,74.58198793973708
Asian,PL,Bellflower city,Los Angeles,14.0,7772.1889632,28750.0,0.270337,3.31,74.58198793973708
AfricanAm,PL,Bellflower city,Los Angeles,14.0,7772.1889632,31750.0,0.2447934,3.31,74.58198793973708
Latino,PL,Bellflower city,Los Angeles,14.0,7772.1889632,34233.0,0.2270379,3.31,74.58198793973708
NHOPI,PL,Bellflower city,Los Angeles,14.0,7772.1889632,,,3.31,74.58198793973708
White,PL,Bellflower city,Los Angeles,14.0,7772.1889632,32282.0,0.2407592,3.31,74.58198793973708
Multiple,PL,Bellflower city,Los Angeles,14.0,7772.1889632,30521.0,0.2546505,3.31,74.58198793973708
Other,PL,Bellflower city,Los Angeles,14.0,7772.1889632,,,3.31,74.58198793973708
AIAN,PL,Belmont city,San Mateo,1.0,5654.5856184,,,2.41,54.2614491737837
Asian,PL,Belmont city,San Mateo,1.0,5654.5856184,63438.0,0.0891356,2.41,54.2614491737837
AfricanAm,PL,Belmont city,San Mateo,1.0,5654.5856184,,,2.41,54.2614491737837
Latino,PL,Belmont city,San Mateo,1.0,5654.5856184,30676.0,0.1843326,2.41,54.2614491737837
NHOPI,PL,Belmont city,San Mateo,1.0,5654.5856184,,,2.41,54.2614491737837
White,PL,Belmont city,San Mateo,1.0,5654.5856184,97738.0,0.0578545,2.41,54.2614491737837
Multiple,PL,Belmont city,San Mateo,1.0,5654.5856184,,,2.41,54.2614491737837
Other,PL,Belmont city,San Mateo,1.0,5654.5856184,,,2.41,54.2614491737837
AIAN,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
Asian,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
AfricanAm,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
Latino,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
NHOPI,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
White,PL,Belvedere city,Marin,1.0,5620.5852,250000.0,0.0224823,2.33,53.935180884751944
Multiple,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
Other,PL,Belvedere city,Marin,1.0,5620.5852,,,2.33,53.935180884751944
AIAN,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
Asian,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
AfricanAm,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
Latino,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
NHOPI,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
White,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,16471.0,0.4286744,2.95,67.75449189137319
Multiple,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
Other,PL,Ben Lomond CDP,Santa Cruz,4.0,7060.6956,,,2.95,67.75449189137319
AIAN,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
Asian,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
AfricanAm,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
Latino,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
NHOPI,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
White,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
Multiple,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
Other,PL,Benbow CDP,Humboldt,5.0,5010.24,,,2.1,48.07830342577488
AIAN,PL,Bend CDP,Tehama,7.0,,,,2.8,
Asian,PL,Bend CDP,Tehama,7.0,,,,2.8,
AfricanAm,PL,Bend CDP,Tehama,7.0,,,,2.8,
Latino,PL,Bend CDP,Tehama,7.0,,,,2.8,
NHOPI,PL,Bend CDP,Tehama,7.0,,,,2.8,
White,PL,Bend CDP,Tehama,7.0,,,,2.8,
Multiple,PL,Bend CDP,Tehama,7.0,,,,2.8,
Other,PL,Bend CDP,Tehama,7.0,,,,2.8,
AIAN,PL,Benicia city,Solano,1.0,6692.6794872,,,2.94,64.2230063064965
Asian,PL,Benicia city,Solano,1.0,6692.6794872,55268.0,0.121095,2.94,64.2230063064965
AfricanAm,PL,Benicia city,Solano,1.0,6692.6794872,,,2.94,64.2230063064965
Latino,PL,Benicia city,Solano,1.0,6692.6794872,53302.0,0.1255615,2.94,64.2230063064965
NHOPI,PL,Benicia city,Solano,1.0,6692.6794872,,,2.94,64.2230063064965
White,PL,Benicia city,Solano,1.0,6692.6794872,54256.0,0.1233537,2.94,64.2230063064965
Multiple,PL,Benicia city,Solano,1.0,6692.6794872,27188.0,0.246163,2.94,64.2230063064965
Other,PL,Benicia city,Solano,1.0,6692.6794872,,,2.94,64.2230063064965
AIAN,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
Asian,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
AfricanAm,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
Latino,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
NHOPI,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
White,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
Multiple,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
Other,PL,Benton CDP,Mono,3.0,9210.408,,,4.4,88.3831494098455
AIAN,PL,Berkeley city,Alameda,1.0,6694.6942848,,,2.92,64.24234032050666
Asian,PL,Berkeley city,Alameda,1.0,6694.6942848,87857.0,0.0761999,2.92,64.24234032050666
AfricanAm,PL,Berkeley city,Alameda,1.0,6694.6942848,12056.0,0.5552998,2.92,64.24234032050666
Latino,PL,Berkeley city,Alameda,1.0,6694.6942848,21116.0,0.3170437,2.92,64.24234032050666
NHOPI,PL,Berkeley city,Alameda,1.0,6694.6942848,,,2.92,64.24234032050666
White,PL,Berkeley city,Alameda,1.0,6694.6942848,56604.0,0.1182725,2.92,64.24234032050666
Multiple,PL,Berkeley city,Alameda,1.0,6694.6942848,50588.0,0.1323376,2.92,64.24234032050666
Other,PL,Berkeley city,Alameda,1.0,6694.6942848,,,2.92,64.24234032050666
AIAN,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
Asian,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
AfricanAm,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
Latino,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
NHOPI,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
White,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,60744.0,0.1069322,2.65,62.33076520487477
Multiple,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
Other,PL,Bermuda Dunes CDP,Riverside,14.0,6495.489042,,,2.65,62.33076520487477
AIAN,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
Asian,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
AfricanAm,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
Latino,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
NHOPI,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
White,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
Multiple,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
Other,PL,Berry Creek CDP,Butte,2.0,9028.4712,,,4.31,86.63728241051723
AIAN,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
Asian,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
AfricanAm,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
Latino,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
NHOPI,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
White,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,30515.0,0.1991554,2.79,58.31711082237789
Multiple,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
Other,PL,Bertsch-Oceanview CDP,Del Norte,5.0,6077.2261188,,,2.79,58.31711082237789
AIAN,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
Asian,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
AfricanAm,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
Latino,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
NHOPI,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
White,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
Multiple,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
Other,PL,Bethel Island CDP,Contra Costa,1.0,7876.83,,,3.25,75.5861241723443
AIAN,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,,,2.64,59.89932984550427
Asian,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,80833.0,0.0772223,2.64,59.89932984550427
AfricanAm,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,,,2.64,59.89932984550427
Latino,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,86058.0,0.0725337,2.64,59.89932984550427
NHOPI,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,,,2.64,59.89932984550427
White,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,70082.0,0.0890687,2.64,59.89932984550427
Multiple,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,,,2.64,59.89932984550427
Other,PL,Beverly Hills city,Los Angeles,14.0,6242.1091632,,,2.64,59.89932984550427
AIAN,PL,Bieber CDP,Lassen,6.0,,,,,
Asian,PL,Bieber CDP,Lassen,6.0,,,,,
AfricanAm,PL,Bieber CDP,Lassen,6.0,,,,,
Latino,PL,Bieber CDP,Lassen,6.0,,,,,
NHOPI,PL,Bieber CDP,Lassen,6.0,,,,,
White,PL,Bieber CDP,Lassen,6.0,,,,,
Multiple,PL,Bieber CDP,Lassen,6.0,,,,,
Other,PL,Bieber CDP,Lassen,6.0,,,,,
AIAN,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
Asian,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
AfricanAm,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
Latino,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,24167.0,0.3079971,3.24,71.42660520103637
NHOPI,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
White,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,35556.0,0.2093421,3.24,71.42660520103637
Multiple,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
Other,PL,Big Bear City CDP,San Bernardino,14.0,7443.366528,,,3.24,71.42660520103637
AIAN,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
Asian,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
AfricanAm,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
Latino,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,7632.0,0.9811784,3.16,71.85830055464926
NHOPI,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
White,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,20852.0,0.3591192,3.16,71.85830055464926
Multiple,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
Other,PL,Big Bear Lake city,San Bernardino,14.0,7488.3535008,,,3.16,71.85830055464926
AIAN,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
Asian,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
AfricanAm,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
Latino,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
NHOPI,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
White,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
Multiple,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
Other,PL,Big Bend CDP,Shasta,13.0,,,,2.75,
AIAN,PL,Big Creek CDP,Fresno,10.0,,,,,
Asian,PL,Big Creek CDP,Fresno,10.0,,,,,
AfricanAm,PL,Big Creek CDP,Fresno,10.0,,,,,
Latino,PL,Big Creek CDP,Fresno,10.0,,,,,
NHOPI,PL,Big Creek CDP,Fresno,10.0,,,,,
White,PL,Big Creek CDP,Fresno,10.0,,,,,
Multiple,PL,Big Creek CDP,Fresno,10.0,,,,,
Other,PL,Big Creek CDP,Fresno,10.0,,,,,
AIAN,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
Asian,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
AfricanAm,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
Latino,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
NHOPI,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
White,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
Multiple,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
Other,PL,Big Lagoon CDP,Humboldt,5.0,,,,,
AIAN,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
Asian,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
AfricanAm,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
Latino,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
NHOPI,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
White,PL,Big Pine CDP,Inyo,3.0,7833.2196,40625.0,0.1928177,3.5,75.16763842241629
Multiple,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
Other,PL,Big Pine CDP,Inyo,3.0,7833.2196,,,3.5,75.16763842241629
AIAN,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
Asian,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
AfricanAm,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
Latino,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
NHOPI,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
White,PL,Big River CDP,San Bernardino,14.0,5786.5992,9185.0,0.6300054,2.34,55.52825256693216
Multiple,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
Other,PL,Big River CDP,San Bernardino,14.0,5786.5992,,,2.34,55.52825256693216
AIAN,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
Asian,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
AfricanAm,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
Latino,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
NHOPI,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
White,PL,Biggs city,Butte,2.0,7860.5589,19844.0,0.3961177,3.75,75.42998656558872
Multiple,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
Other,PL,Biggs city,Butte,2.0,7860.5589,,,3.75,75.42998656558872
AIAN,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
Asian,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
AfricanAm,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
Latino,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
NHOPI,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
White,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
Multiple,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
Other,PL,Biola CDP,Fresno,10.0,8509.44,,,3.54,81.65665483159006
AIAN,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
Asian,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
AfricanAm,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
Latino,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
NHOPI,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
White,PL,Bishop city,Inyo,3.0,5642.342976,52734.0,0.1069963,2.6,54.14396867862968
Multiple,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
Other,PL,Bishop city,Inyo,3.0,5642.342976,,,2.6,54.14396867862968
AIAN,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
Asian,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
AfricanAm,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
Latino,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
NHOPI,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
White,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,54712.0,0.1287286,2.91,67.58468860953843
Multiple,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
Other,PL,Black Point-Green Point CDP,Marin,1.0,7043.0004,,,2.91,67.58468860953843
AIAN,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
Asian,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
AfricanAm,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
Latino,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
NHOPI,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
White,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
Multiple,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
Other,PL,Blackhawk CDP,Contra Costa,1.0,5862.7063632,,,2.47,56.25857751847232
AIAN,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
Asian,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
AfricanAm,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
Latino,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
NHOPI,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
White,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
Multiple,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
Other,PL,Blacklake CDP,San Luis Obispo,11.0,,,,,
AIAN,PL,Blairsden CDP,Plumas,6.0,,,,,
Asian,PL,Blairsden CDP,Plumas,6.0,,,,,
AfricanAm,PL,Blairsden CDP,Plumas,6.0,,,,,
Latino,PL,Blairsden CDP,Plumas,6.0,,,,,
NHOPI,PL,Blairsden CDP,Plumas,6.0,,,,,
White,PL,Blairsden CDP,Plumas,6.0,,,,,
Multiple,PL,Blairsden CDP,Plumas,6.0,,,,,
Other,PL,Blairsden CDP,Plumas,6.0,,,,,
AIAN,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
Asian,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
AfricanAm,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
Latino,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
NHOPI,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
White,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
Multiple,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
Other,PL,Bloomfield CDP,Sonoma,1.0,,,,3.23,
AIAN,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
Asian,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
AfricanAm,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
Latino,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,17058.0,0.6220166,4.4,101.8170972459457
NHOPI,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
White,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,22292.0,0.4759716,4.4,101.8170972459457
Multiple,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
Other,PL,Bloomington CDP,San Bernardino,14.0,10610.359704,,,4.4,101.8170972459457
AIAN,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
Asian,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
AfricanAm,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
Latino,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
NHOPI,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
White,PL,Blue Lake city,Humboldt,5.0,5974.6815084,12188.0,0.4902102,2.61,57.33309191440361
Multiple,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
Other,PL,Blue Lake city,Humboldt,5.0,5974.6815084,,,2.61,57.33309191440361
AIAN,PL,Bluewater CDP,San Bernardino,14.0,,,,,
Asian,PL,Bluewater CDP,San Bernardino,14.0,,,,,
AfricanAm,PL,Bluewater CDP,San Bernardino,14.0,,,,,
Latino,PL,Bluewater CDP,San Bernardino,14.0,,,,,
NHOPI,PL,Bluewater CDP,San Bernardino,14.0,,,,,
White,PL,Bluewater CDP,San Bernardino,14.0,,,,,
Multiple,PL,Bluewater CDP,San Bernardino,14.0,,,,,
Other,PL,Bluewater CDP,San Bernardino,14.0,,,,,
AIAN,PL,Blythe city,Riverside,14.0,8217.8045124,,,3.49,78.8581183418098
Asian,PL,Blythe city,Riverside,14.0,8217.8045124,,,3.49,78.8581183418098
AfricanAm,PL,Blythe city,Riverside,14.0,8217.8045124,24219.0,0.3393123,3.49,78.8581183418098
Latino,PL,Blythe city,Riverside,14.0,8217.8045124,29145.0,0.2819628,3.49,78.8581183418098
NHOPI,PL,Blythe city,Riverside,14.0,8217.8045124,,,3.49,78.8581183418098
White,PL,Blythe city,Riverside,14.0,8217.8045124,4091.0,2.008752,3.49,78.8581183418098
Multiple,PL,Blythe city,Riverside,14.0,8217.8045124,,,3.49,78.8581183418098
Other,PL,Blythe city,Riverside,14.0,8217.8045124,,,3.49,78.8581183418098
AIAN,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
Asian,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
AfricanAm,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
Latino,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
NHOPI,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
White,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
Multiple,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
Other,PL,Bodega Bay CDP,Sonoma,1.0,5950.3584792,,,2.74,57.099687930141066
AIAN,PL,Bodega CDP,Sonoma,1.0,,,,,
Asian,PL,Bodega CDP,Sonoma,1.0,,,,,
AfricanAm,PL,Bodega CDP,Sonoma,1.0,,,,,
Latino,PL,Bodega CDP,Sonoma,1.0,,,,,
NHOPI,PL,Bodega CDP,Sonoma,1.0,,,,,
White,PL,Bodega CDP,Sonoma,1.0,,,,,
Multiple,PL,Bodega CDP,Sonoma,1.0,,,,,
Other,PL,Bodega CDP,Sonoma,1.0,,,,,
AIAN,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
Asian,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
AfricanAm,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
Latino,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
NHOPI,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
White,PL,Bodfish CDP,Kern,10.0,5698.1376,12500.0,0.455851,2.51,54.67937434027444
Multiple,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
Other,PL,Bodfish CDP,Kern,10.0,5698.1376,,,2.51,54.67937434027444
AIAN,PL,Bolinas CDP,Marin,1.0,4614.7215,,,2.23,44.28290471163995
